EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
inf,41432.000,6327,13,MY,1,100,32
inf,41432.000,6327,13,MY,1,100,32
inf,41432.000,6327,13,MY,1,100,23
inf,41432.000,6327,13,MY,1,100,23
inf,41432.000,6327,13,MY,1,100,23
inf,41432.000,6327,13,MY,1,100,23
inf,41432.000,6327,13,MY,1,100,23
inf,41432.000,6327,13,MY,1,100,24
inf,41432.000,6327,13,MY,1,100,24
inf,41432.000,6327,13,MY,1,100,24
inf,41432.000,6327,13,MY,1,100,24
inf,41432.000,6327,13,MY,1,100,24
inf,41432.000,6327,13,MY,1,100,23
inf,41444.983,6345,60,MY,1,100,23
inf,41457.967,6345,60,MY,1,100,24
inf,41470.950,6345,60,MY,1,100,24
inf,41483.933,6345,60,MY,1,100,24
inf,41496.917,6345,60,MY,1,100,24
inf,41509.900,6345,60,MY,1,100,24
inf,41522.883,6345,60,MY,1,100,24
inf,41535.867,6345,60,MY,1,100,24
inf,41548.850,6345,60,MY,1,100,22
inf,41561.833,6345,60,MY,1,100,22
inf,41574.817,6345,60,MY,1,100,22
inf,41587.800,6345,60,MY,1,100,23
inf,41600.783,6345,60,MY,1,100,23
inf,41613.767,6345,60,MY,1,100,24
inf,41626.750,6345,60,MY,1,100,24
inf,41639.733,6345,60,MY,1,100,24
inf,41652.717,6345,60,MY,1,100,23
inf,41665.700,6345,60,MY,1,100,23
inf,41678.683,6345,60,MY,1,100,24
inf,41691.667,6345,60,MY,1,100,24
inf,41704.650,6345,60,MY,1,100,24
inf,41717.633,6345,60,MY,1,100,23
inf,41730.617,6345,60,MY,1,100,23
inf,41743.600,6345,60,MY,1,100,24
inf,41756.583,6345,60,MY,1,100,24
inf,41769.567,6345,60,MY,1,100,23
inf,41782.550,6345,60,MY,1,100,23
inf,41795.533,6345,60,MY,1,100,23
inf,41808.517,6345,60,MY,1,100,22
inf,41821.500,6345,60,MY,1,100,22
inf,41834.483,6345,60,MY,1,100,22
inf,41847.467,6345,60,MY,1,100,22
inf,41860.450,6345,60,MY,1,100,22
inf,41873.433,6345,60,MY,1,100,23
inf,41886.417,6345,60,MY,1,100,23
inf,41899.400,6345,60,MY,1,100,22
inf,41912.383,6345,60,MY,1,100,22
inf,41925.367,6345,60,MY,1,100,23
inf,41938.350,6345,60,MY,1,100,23
inf,41951.333,6345,60,MY,1,100,23
inf,41964.317,6345,60,MY,1,100,24
inf,41977.300,6345,60,MY,1,100,24
inf,41990.283,6345,60,MY,1,100,23
inf,42003.267,6345,60,MY,1,100,23
inf,42016.250,6345,60,MY,1,100,23
inf,42029.233,6345,60,MY,1,100,25
inf,42042.217,6345,60,MY,1,100,25
inf,42055.200,6345,60,MY,1,100,25
inf,42068.183,6345,60,MY,1,100,25
inf,42081.167,6345,60,MY,1,100,25
inf,42094.150,6345,60,MY,1,100,23
inf,42107.133,6345,60,MY,1,100,23
inf,42120.117,6345,60,MY,1,100,22
inf,42133.100,6345,60,MY,1,100,22
inf,42146.083,6345,60,MY,1,100,22
inf,42159.067,6345,60,MY,1,100,22
inf,42172.050,6345,60,MY,1,100,22
inf,42185.033,6345,60,MY,1,100,23
inf,42198.017,6345,60,MY,1,100,23
inf,42211.000,6345,60,MY,1,100,24
